filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_4000_20_2.txt;4000;1601600;1.0;160;0.2;32;200115;35;[2816, 3712, 1987, 135, 586, 2316, 3725, 142, 3855, 1039, 1425, 1431, 2264, 90, 1948, 3423, 3554, 1893, 2982, 1638, 3238, 1127, 2536, 3883, 1196, 2289, 562, 1652, 3446, 3067, 3899, 828, 3260, 2365, 1471]
random/w_rnd_graph_1000_30_2.txt;1000;150350;0.1;160;0.2;32;4105;10;[384, 417, 642, 483, 677, 341, 999, 763, 220, 639]
random/w_rnd_graph_1000_30_2.txt;1000;150350;0.25;160;0.2;32;3490;11;[417, 785, 195, 629, 677, 645, 821, 102, 934, 763, 319]
random/w_rnd_graph_1000_30_2.txt;1000;150350;0.5;160;0.2;32;4364;13;[932, 677, 424, 40, 395, 428, 528, 785, 629, 533, 726, 763, 478]
random/w_rnd_graph_1000_30_2.txt;1000;150350;0.75;160;0.2;32;7908;16;[576, 417, 33, 421, 747, 623, 879, 527, 656, 48, 593, 854, 759, 154, 986, 763]
random/w_rnd_graph_1000_30_2.txt;1000;150350;1.0;160;0.2;32;7875;19;[352, 417, 865, 482, 677, 934, 423, 967, 938, 814, 624, 80, 464, 759, 441, 154, 283, 827, 575]
random/w_rnd_graph_3000_50_4.txt;3000;2250750;0.1;160;0.2;32;20778;7;[1061, 1829, 1256, 2121, 2267, 1085, 1119]
random/w_rnd_graph_3000_50_4.txt;3000;2250750;0.25;160;0.2;32;24218;8;[915, 963, 8, 1064, 1417, 1785, 1755, 1118]
random/w_rnd_graph_3000_50_4.txt;3000;2250750;0.5;160;0.2;32;46341;10;[2352, 1984, 673, 1890, 2995, 2244, 2181, 1446, 490, 12]
random/w_rnd_graph_3000_50_4.txt;3000;2250750;0.75;160;0.2;32;43852;12;[2881, 2977, 2978, 2123, 1516, 1996, 493, 1531, 1723, 2525, 2238, 2846]
random/w_rnd_graph_3000_50_4.txt;3000;2250750;1.0;160;0.2;32;56232;14;[1793, 324, 1061, 2955, 1710, 2098, 2386, 403, 1012, 2808, 1147, 60, 1404, 2910]
random/w_rnd_graph_1000_30_3.txt;1000;150350;0.1;160;0.2;32;4027;10;[628, 262, 183, 903, 871, 279, 633, 665, 891, 989]
random/w_rnd_graph_1000_30_3.txt;1000;150350;0.25;160;0.2;32;3731;11;[992, 386, 147, 724, 502, 903, 202, 539, 893, 430, 686]
random/w_rnd_graph_1000_30_3.txt;1000;150350;0.5;160;0.2;32;4548;13;[993, 103, 138, 331, 787, 628, 244, 663, 920, 217, 218, 508, 221]
random/w_rnd_graph_1000_30_3.txt;1000;150350;0.75;160;0.2;32;9744;17;[0, 356, 581, 997, 616, 73, 521, 491, 49, 146, 20, 500, 949, 121, 251, 667, 63]
random/w_rnd_graph_1000_30_3.txt;1000;150350;1.0;160;0.2;32;7927;19;[769, 130, 387, 772, 996, 933, 517, 391, 878, 399, 688, 145, 786, 787, 948, 218, 539, 989, 639]
random/w_rnd_graph_3000_20_1.txt;3000;901200;0.1;160;0.2;32;51202;18;[2594, 1635, 900, 1189, 2664, 2921, 842, 1643, 461, 845, 398, 2990, 2767, 1903, 464, 2353, 2868, 29]
random/w_rnd_graph_3000_20_1.txt;3000;901200;0.25;160;0.2;32;53510;20;[2723, 2566, 1831, 2887, 2153, 42, 1643, 2381, 1298, 851, 1556, 661, 2359, 2999, 952, 283, 187, 2172, 1822, 479]
random/w_rnd_graph_3000_20_1.txt;3000;901200;0.5;160;0.2;32;74611;23;[128, 1153, 161, 2434, 611, 1187, 739, 422, 1958, 967, 1223, 1384, 9, 1098, 587, 1964, 2253, 2447, 2994, 1651, 404, 2713, 316]
random/w_rnd_graph_3000_20_1.txt;3000;901200;0.75;160;0.2;32;133590;28;[1479, 1673, 2826, 1037, 853, 22, 1049, 1627, 1244, 2525, 1184, 869, 1065, 2539, 2923, 1581, 45, 1903, 1904, 2800, 1585, 1461, 2293, 2613, 1782, 695, 2686, 2239]
random/w_rnd_graph_3000_20_1.txt;3000;901200;1.0;160;0.2;32;144288;33;[1600, 1152, 1792, 2498, 2819, 903, 1159, 2951, 1421, 13, 2767, 2191, 2833, 2961, 787, 663, 1369, 2777, 2009, 1243, 348, 29, 2401, 1635, 36, 2917, 2280, 1132, 2543, 2741, 2298, 762, 2813]
random/w_rnd_graph_4000_50_1.txt;4000;4001000;0.1;160;0.2;32;38610;8;[1827, 3635, 3653, 3448, 74, 3900, 3996, 3630]
random/w_rnd_graph_4000_50_1.txt;4000;4001000;0.25;160;0.2;32;45792;9;[2752, 633, 2921, 3993, 2074, 2395, 571, 2494, 3455]
random/w_rnd_graph_4000_50_1.txt;4000;4001000;0.5;160;0.2;32;68083;10;[3473, 450, 2598, 1591, 1720, 3465, 3916, 2716, 3980, 3998]
random/w_rnd_graph_4000_50_1.txt;4000;4001000;0.75;160;0.2;32;83576;12;[1409, 35, 422, 1798, 1800, 3084, 1809, 150, 3990, 1655, 983, 1562]
random/w_rnd_graph_4000_50_1.txt;4000;4001000;1.0;160;0.2;32;120517;14;[2886, 3688, 1708, 2701, 1745, 689, 3153, 3954, 1332, 1685, 3451, 1211, 1213, 3967]
random/w_rnd_graph_3000_30_4.txt;3000;1351050;0.1;160;0.2;32;32074;12;[64, 928, 1217, 2049, 2178, 838, 2089, 1386, 2155, 2832, 2896, 2494]
random/w_rnd_graph_3000_30_4.txt;3000;1351050;0.25;160;0.2;32;43250;14;[2913, 707, 71, 1386, 940, 2832, 2513, 2228, 2262, 2998, 1755, 2811, 1245, 1758]
random/w_rnd_graph_3000_30_4.txt;3000;1351050;0.5;160;0.2;32;54477;16;[1217, 2178, 2565, 741, 1064, 1386, 2990, 496, 624, 1905, 2386, 564, 2231, 2778, 1755, 2108]
random/w_rnd_graph_3000_30_4.txt;3000;1351050;0.75;160;0.2;32;59360;19;[1217, 2209, 578, 2018, 2117, 1606, 1958, 2344, 936, 2440, 618, 1611, 2157, 1165, 46, 1710, 177, 115, 2485]
random/w_rnd_graph_3000_30_4.txt;3000;1351050;1.0;160;0.2;32;128685;23;[1345, 515, 1541, 902, 2150, 1415, 519, 1801, 1484, 556, 398, 46, 2321, 2705, 2290, 2962, 755, 249, 2617, 2586, 2715, 2972, 381]
random/w_rnd_graph_500_50_2.txt;500;62625;0.1;160;0.2;32;553;5;[243, 423, 155, 237, 142]
random/w_rnd_graph_500_50_2.txt;500;62625;0.25;160;0.2;32;720;6;[368, 481, 19, 199, 314, 77]
random/w_rnd_graph_500_50_2.txt;500;62625;0.5;160;0.2;32;826;7;[320, 3, 118, 29, 157, 255, 15]
random/w_rnd_graph_500_50_2.txt;500;62625;0.75;160;0.2;32;1312;10;[352, 128, 481, 34, 499, 86, 6, 40, 314, 79]
random/w_rnd_graph_500_50_2.txt;500;62625;1.0;160;0.2;32;1165;10;[80, 164, 100, 181, 149, 439, 375, 474, 77, 110]
random/w_rnd_graph_1000_30_4.txt;1000;150350;0.1;160;0.2;32;4421;10;[337, 977, 978, 500, 326, 553, 761, 572, 542, 191]
random/w_rnd_graph_1000_30_4.txt;1000;150350;0.25;160;0.2;32;4113;11;[146, 803, 20, 740, 232, 635, 491, 955, 332, 542, 319]
random/w_rnd_graph_1000_30_4.txt;1000;150350;0.5;160;0.2;32;4416;13;[194, 424, 715, 781, 687, 432, 114, 947, 467, 981, 983, 157, 61]
random/w_rnd_graph_1000_30_4.txt;1000;150350;0.75;160;0.2;32;7739;16;[645, 295, 935, 781, 782, 238, 719, 720, 82, 178, 467, 918, 919, 572, 862, 863]
random/w_rnd_graph_1000_30_4.txt;1000;150350;1.0;160;0.2;32;11387;20;[769, 385, 833, 194, 354, 550, 262, 616, 105, 843, 875, 781, 720, 688, 432, 726, 344, 665, 634, 251]
random/w_rnd_graph_1000_20_4.txt;1000;100400;0.1;160;0.2;32;3516;14;[98, 866, 482, 963, 548, 868, 805, 842, 522, 971, 335, 827, 763, 828]
random/w_rnd_graph_1000_20_4.txt;1000;100400;0.25;160;0.2;32;5790;15;[161, 418, 99, 965, 197, 552, 713, 783, 80, 691, 627, 916, 217, 571, 763]
random/w_rnd_graph_1000_20_4.txt;1000;100400;0.5;160;0.2;32;5839;19;[163, 518, 808, 684, 749, 365, 910, 335, 177, 692, 980, 119, 791, 476, 988, 348, 732, 351, 703]
random/w_rnd_graph_1000_20_4.txt;1000;100400;0.75;160;0.2;32;8517;23;[164, 166, 966, 742, 838, 172, 141, 910, 718, 78, 814, 783, 335, 947, 948, 309, 374, 633, 506, 730, 443, 351, 31]
random/w_rnd_graph_1000_20_4.txt;1000;100400;1.0;160;0.2;32;11255;29;[580, 260, 517, 966, 712, 842, 396, 14, 339, 723, 983, 217, 796, 163, 677, 553, 297, 44, 494, 879, 881, 434, 245, 885, 631, 56, 698, 700, 638]
random/w_rnd_graph_3000_40_4.txt;3000;1800900;0.1;160;0.2;32;22147;9;[2928, 624, 2769, 2993, 2484, 2229, 2454, 937, 303]
random/w_rnd_graph_3000_40_4.txt;3000;1800900;0.25;160;0.2;32;47343;10;[2928, 1586, 1730, 167, 937, 2889, 1659, 876, 2046, 303]
random/w_rnd_graph_3000_40_4.txt;3000;1800900;0.5;160;0.2;32;39309;12;[552, 1835, 2190, 2351, 882, 2931, 1205, 1077, 1751, 1881, 2172, 1149]
random/w_rnd_graph_3000_40_4.txt;3000;1800900;0.75;160;0.2;32;68303;15;[2432, 2656, 2337, 419, 2755, 1059, 1476, 1670, 1350, 2123, 1420, 620, 1396, 118, 2999]
random/w_rnd_graph_3000_40_4.txt;3000;1800900;1.0;160;0.2;32;66179;17;[1282, 2755, 419, 2410, 76, 44, 1200, 560, 2417, 2194, 2264, 123, 573, 1534, 2686, 1726, 1311]
random/w_rnd_graph_4000_30_4.txt;4000;2401400;0.1;160;0.2;32;91201;13;[3456, 1475, 2473, 1324, 172, 2033, 658, 3764, 1173, 3193, 1179, 3995, 1084]
random/w_rnd_graph_4000_30_4.txt;4000;2401400;0.25;160;0.2;32;62033;14;[2048, 677, 1029, 615, 1417, 1260, 3245, 2096, 1492, 3290, 507, 59, 3902, 2847]
random/w_rnd_graph_4000_30_4.txt;4000;2401400;0.5;160;0.2;32;181206;17;[640, 2656, 1377, 674, 1379, 2790, 615, 2024, 296, 1419, 3984, 2833, 2354, 3189, 1816, 1432, 2235]
random/w_rnd_graph_4000_30_4.txt;4000;2401400;0.75;160;0.2;32;131152;20;[2016, 3425, 865, 898, 1155, 3268, 1605, 678, 7, 1960, 776, 3658, 1034, 2288, 1911, 1655, 250, 2556, 1693, 3998]
random/w_rnd_graph_4000_30_4.txt;4000;2401400;1.0;160;0.2;32;171614;23;[640, 3139, 965, 3813, 808, 360, 2540, 3564, 2061, 3921, 2641, 1458, 2834, 563, 1013, 3895, 728, 185, 2138, 2556, 3164, 2879, 2591]
random/w_rnd_graph_2000_40_4.txt;2000;800600;0.1;160;0.2;32;10481;9;[930, 1364, 902, 183, 1240, 585, 701, 1533, 1999]
random/w_rnd_graph_2000_40_4.txt;2000;800600;0.25;160;0.2;32;13794;10;[1091, 1542, 471, 1448, 1962, 43, 316, 1996, 765, 766]
random/w_rnd_graph_2000_40_4.txt;2000;800600;0.5;160;0.2;32;17262;11;[1232, 99, 564, 1061, 902, 249, 1466, 1355, 1788, 1452, 1708]
random/w_rnd_graph_2000_40_4.txt;2000;800600;0.75;160;0.2;32;21120;14;[704, 1189, 1703, 1992, 811, 1837, 589, 113, 433, 1111, 30, 478, 1502, 1375]
random/w_rnd_graph_2000_40_4.txt;2000;800600;1.0;160;0.2;32;38038;17;[1248, 931, 1799, 72, 553, 745, 1868, 1228, 1933, 910, 1520, 1777, 660, 631, 697, 383, 1279]
random/w_rnd_graph_4000_40_3.txt;4000;3201200;0.1;160;0.2;32;77233;10;[640, 1538, 2035, 484, 2308, 901, 374, 3992, 1353, 2317]
random/w_rnd_graph_4000_40_3.txt;4000;3201200;0.25;160;0.2;32;60760;11;[2337, 3587, 148, 3654, 3015, 3960, 361, 1419, 2317, 3534, 1023]
random/w_rnd_graph_4000_40_3.txt;4000;3201200;0.5;160;0.2;32;80979;13;[3936, 64, 514, 3619, 3627, 108, 3758, 656, 2928, 220, 477, 3486, 3998]
random/w_rnd_graph_4000_40_3.txt;4000;3201200;0.75;160;0.2;32;116558;15;[1538, 3970, 163, 901, 3302, 2151, 2983, 3723, 1582, 1172, 2836, 3638, 375, 3930, 3358]
random/w_rnd_graph_4000_40_3.txt;4000;3201200;1.0;160;0.2;32;123626;18;[3840, 2882, 1571, 261, 3751, 2247, 1992, 1097, 1355, 1676, 141, 3790, 3122, 851, 794, 2397, 3486, 3998]
random/w_rnd_graph_500_40_4.txt;500;50150;0.1;160;0.2;32;455;7;[448, 178, 243, 373, 424, 236, 492]
random/w_rnd_graph_500_40_4.txt;500;50150;0.25;160;0.2;32;500;7;[288, 23, 343, 392, 89, 26, 44]
random/w_rnd_graph_500_40_4.txt;500;50150;0.5;160;0.2;32;710;9;[464, 485, 373, 200, 425, 474, 155, 190, 159]
random/w_rnd_graph_500_40_4.txt;500;50150;0.75;160;0.2;32;180388;11;[208, 401, 4, 197, 453, 120, 473, 89, 202, 155, 316]
random/w_rnd_graph_500_40_4.txt;500;50150;1.0;160;0.2;32;1161;13;[98, 130, 36, 485, 490, 300, 239, 271, 401, 497, 244, 23, 187]
random/w_rnd_graph_2000_50_3.txt;2000;1000500;0.1;160;0.2;32;11152;7;[37, 1989, 1191, 1400, 491, 172, 783]
random/w_rnd_graph_2000_50_3.txt;2000;1000500;0.25;160;0.2;32;11568;8;[1617, 261, 1959, 1114, 1786, 203, 172, 702]
random/w_rnd_graph_2000_50_3.txt;2000;1000500;0.5;160;0.2;32;12084;9;[256, 1442, 1812, 1883, 1131, 540, 1997, 1870, 255]
random/w_rnd_graph_2000_50_3.txt;2000;1000500;0.75;160;0.2;32;18217;11;[848, 803, 1347, 1635, 1209, 1785, 1338, 1532, 1980, 1694, 1199]
random/w_rnd_graph_2000_50_3.txt;2000;1000500;1.0;160;0.2;32;17928;12;[192, 808, 1960, 1675, 1387, 1612, 1357, 173, 1517, 83, 1337, 1405]
random/w_rnd_graph_3000_20_2.txt;3000;901200;0.1;160;0.2;32;59627;18;[2944, 2529, 1477, 136, 234, 1868, 2512, 49, 1298, 1746, 1076, 2421, 2135, 2999, 856, 792, 2523, 1918]
random/w_rnd_graph_3000_20_2.txt;3000;901200;0.25;160;0.2;32;63904;20;[641, 358, 2118, 1031, 7, 1639, 967, 2376, 361, 1676, 49, 881, 1873, 1076, 1332, 2454, 2903, 1403, 1469, 2975]
random/w_rnd_graph_3000_20_2.txt;3000;901200;0.5;160;0.2;32;74937;23;[2529, 198, 422, 1830, 967, 136, 1386, 2315, 2448, 1552, 434, 2483, 2739, 1587, 1557, 309, 822, 2998, 2072, 2106, 2362, 122, 732]
random/w_rnd_graph_3000_20_2.txt;3000;901200;0.75;160;0.2;32;140766;29;[2754, 2183, 136, 1162, 1677, 2959, 1297, 2709, 2518, 1755, 2523, 476, 796, 2529, 2401, 1826, 355, 2788, 2980, 2469, 1832, 2281, 1065, 883, 1140, 697, 506, 2107, 1981]
random/w_rnd_graph_3000_20_2.txt;3000;901200;1.0;160;0.2;32;180842;32;[580, 136, 1674, 970, 2448, 2771, 2389, 2965, 1814, 982, 1690, 2586, 476, 2145, 2724, 1383, 1897, 2860, 2989, 1710, 2799, 816, 688, 1266, 2674, 1587, 1846, 822, 185, 1596, 1087, 2175]
random/w_rnd_graph_3000_20_3.txt;3000;901200;0.1;160;0.2;32;44315;17;[2691, 2276, 1895, 1799, 1800, 2122, 1323, 748, 2029, 2061, 2894, 2672, 1937, 2644, 278, 1464, 797]
random/w_rnd_graph_3000_20_3.txt;3000;901200;0.25;160;0.2;32;58166;19;[928, 1537, 2849, 1986, 995, 483, 1799, 1895, 1225, 2026, 2029, 1901, 142, 2350, 1937, 2227, 1846, 1245, 958]
random/w_rnd_graph_3000_20_3.txt;3000;901200;0.5;160;0.2;32;87761;23;[2212, 2981, 230, 1222, 103, 1800, 1513, 2029, 877, 1165, 2861, 1679, 1874, 563, 2196, 696, 2456, 952, 217, 857, 1051, 2684, 2943]
random/w_rnd_graph_3000_20_3.txt;3000;901200;0.75;160;0.2;32;168159;28;[1985, 1222, 710, 520, 2572, 333, 848, 2960, 2516, 1173, 223, 1825, 2599, 1768, 556, 2029, 1901, 1773, 1455, 304, 2865, 2609, 2034, 1205, 2997, 60, 1469, 1534]
random/w_rnd_graph_3000_20_3.txt;3000;901200;1.0;160;0.2;32;230775;33;[1220, 455, 2823, 520, 137, 2762, 2443, 2252, 333, 2963, 1876, 2777, 2076, 2079, 2976, 993, 2529, 1699, 2916, 2212, 549, 1702, 425, 938, 619, 555, 2482, 1463, 1335, 2939, 1979, 2811, 2239]
random/w_rnd_graph_1000_50_4.txt;1000;250250;0.1;160;0.2;32;1884;6;[945, 852, 20, 823, 973, 830]
random/w_rnd_graph_1000_50_4.txt;1000;250250;0.25;160;0.2;32;2369;7;[754, 20, 405, 829, 207, 607, 879]
random/w_rnd_graph_1000_50_4.txt;1000;250250;0.5;160;0.2;32;181157;8;[912, 641, 20, 260, 904, 525, 317, 751]
random/w_rnd_graph_1000_50_4.txt;1000;250250;0.75;160;0.2;32;3885;10;[674, 435, 20, 852, 516, 309, 805, 186, 973, 959]
random/w_rnd_graph_1000_50_4.txt;1000;250250;1.0;160;0.2;32;4410;11;[672, 865, 658, 371, 806, 486, 135, 983, 40, 811, 781]
random/w_rnd_graph_4000_40_2.txt;4000;3201200;0.1;160;0.2;32;76085;10;[3328, 2069, 3989, 3126, 2648, 25, 650, 2715, 2252, 3327]
random/w_rnd_graph_4000_40_2.txt;4000;3201200;0.25;160;0.2;32;60930;11;[1457, 18, 820, 647, 488, 2905, 1707, 3948, 14, 3903, 1823]
random/w_rnd_graph_4000_40_2.txt;4000;3201200;0.5;160;0.2;32;76831;13;[1472, 359, 840, 1899, 1676, 1838, 1551, 1168, 3990, 952, 3193, 1498, 347]
random/w_rnd_graph_4000_40_2.txt;4000;3201200;0.75;160;0.2;32;116503;16;[546, 771, 3427, 3812, 1352, 3947, 1903, 2832, 1684, 3669, 1399, 3738, 347, 2235, 894, 3967]
random/w_rnd_graph_4000_40_2.txt;4000;3201200;1.0;160;0.2;32;140343;18;[2946, 1538, 2467, 2597, 3688, 2284, 3374, 625, 3669, 3894, 2199, 2840, 25, 3993, 2074, 3258, 3899, 3998]
random/w_rnd_graph_500_50_4.txt;500;62625;0.1;160;0.2;32;334;5;[129, 52, 266, 474, 205]
random/w_rnd_graph_500_50_4.txt;500;62625;0.25;160;0.2;32;513;6;[193, 450, 498, 227, 499, 302]
random/w_rnd_graph_500_50_4.txt;500;62625;0.5;160;0.2;32;544;7;[82, 227, 133, 188, 204, 302, 478]
random/w_rnd_graph_500_50_4.txt;500;62625;0.75;160;0.2;32;720;9;[306, 227, 179, 499, 452, 486, 474, 460, 412]
random/w_rnd_graph_500_50_4.txt;500;62625;1.0;160;0.2;32;912;11;[48, 384, 337, 434, 19, 437, 373, 123, 411, 236, 205]
random/w_rnd_graph_4000_20_4.txt;4000;1601600;0.1;160;0.2;32;105715;19;[2336, 2884, 3112, 2440, 3880, 1000, 1100, 76, 1165, 3182, 3250, 1778, 3986, 276, 213, 2295, 3161, 3226, 1022]
random/w_rnd_graph_4000_20_4.txt;4000;1601600;0.25;160;0.2;32;149629;21;[2336, 1248, 1184, 2818, 899, 3395, 3172, 582, 2982, 3590, 3112, 1896, 3944, 1100, 940, 1773, 909, 1487, 1650, 19, 88]
random/w_rnd_graph_4000_20_4.txt;4000;1601600;0.5;160;0.2;32;246837;24;[3396, 3913, 1547, 3467, 3725, 1678, 464, 3729, 3794, 19, 2771, 408, 3806, 2014, 1894, 2342, 935, 1195, 940, 2801, 2546, 1204, 3192, 1017]
random/w_rnd_graph_4000_20_4.txt;4000;1601600;0.75;160;0.2;32;180246;29;[3395, 3973, 1734, 3206, 2440, 1032, 72, 521, 3977, 333, 3469, 19, 1559, 1751, 3289, 3610, 3292, 2141, 285, 33, 742, 550, 2729, 1070, 1198, 3250, 3638, 700, 828]
random/w_rnd_graph_4000_20_4.txt;4000;1601600;1.0;160;0.2;32;198267;34;[3905, 3714, 3587, 2567, 3721, 2443, 1548, 3788, 3597, 1808, 3601, 2322, 1363, 19, 2518, 1497, 3610, 3868, 3425, 2020, 1316, 3045, 3878, 2215, 2282, 3693, 1907, 1143, 3192, 1785, 2169, 3961, 957, 639]
